name,address,city,phone,phone_formatted,website,rating,reviews,latitude,longitude,lead_score,category,status,scraped_at,source
BarberShop Meknes City - Hamria,"Barbier · 3, Résidence Al Ghofrane, Mag N 1 avenue des forces armées royale
Ouvre bientôt · 10:00",Meknes,,,,4.5,119,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251757,google_maps
Barbershop meknes city - Avenue des FAR,"Barbier · 2, résidence Al Ghofrane, MAG n:1 Ave des Forces Armees Royales
Ouvre bientôt · 10:00",Meknes,,,,4.6,12,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251767,google_maps
Pirate barbershop,"Salon de coiffure · N, 85 Av. des F.A.R
Ouvre bientôt · 10:00",Meknes,,,,4.9,108,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251776,google_maps
BARBER KING,"Salon de coiffure · 6
Ouvert · Ferme à 23:00",Meknes,,,,5.0,22,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251784,google_maps
Barber Zahouani,"Barbier · VCWC+87H El wifak, Barber Zahouani
Ouvert 24h/24",Meknes,,,,4.9,13,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251792,google_maps
Thè royal Barber,"Barbier · VC9J+99V، Unnamed Road
Ouvert · Ferme à 23:00",Meknes,,,,5.0,13,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251800,google_maps
Barber Zone meknes city🇲🇦📍,"Barbier · WF33+6C5، Rue Al Wahhabi'Ali Ben Jilali
Ouvre bientôt · 10:00",Meknes,,,,5.0,17,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251809,google_maps
Luxury hair salon,"Barbier ·  · VC8J+MV2, Unnamed Road
Ouvert 24h/24",Meknes,,,,5.0,18,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251818,google_maps
Barber 212 Meknes City,"Salon de coiffure · Rue Keifa 1
Ouvre bientôt · 10:00",Meknes,,,,5.0,13,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251826,google_maps
bogssni arjouk,"Barbier · Avenue Mohammed VI
Ouvert · Ferme à 00:00",Meknes,,,,4.1,61,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251834,google_maps
Barber Top,"Barbier ·  · n°37, Lot zine abidine angle res mohammadia 1 mag
Ouvert 24h/24",Meknes,,,,4.1,22,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251842,google_maps
The Barber Shop HK,"Salon de coiffure · VFW4+3QC
Fermé · Ouvre à 10:30",Meknes,,,,4.6,25,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251852,google_maps
Bogssni barber Meknes,"Salon de coiffure ·  · IM 43 MAG 5 LOTIS HAFIDA
Ouvre bientôt · 10:00",Meknes,,,,4.3,51,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251860,google_maps
Ô Barbershop 2,"Salon de coiffure · Meknes N2 NAKHIL5 BLOCA
Ouvre bientôt · 10:00",Meknes,,,,5.0,41,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251869,google_maps
Nabil Barber,"Barbier · 5
Fermé · Ouvre à 11:00",Meknes,,,,5.0,18,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251877,google_maps
BARBER SHARPCUT,"Barbier · WF34+29J
Fermé · Ouvre à 11:00",Meknes,,,,5.0,22,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251884,google_maps
Amigo barbershop,Salon de coiffure · N 29 RUE 14,Meknes,,,,5.0,5,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251891,google_maps
MESTARI BEAUTE,"Salon de coiffure ·  · Rue London
Ouvre bientôt · 10:00",Meknes,,,,4.9,240,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251899,google_maps
Salon Espace Signature,"Salon de coiffure · Résidence au printemps, Rue de Tunis
Fermé · Ouvre à 11:00",Meknes,,,,4.5,99,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251916,google_maps
Salon De Coiffure Homme,"Salon de coiffure
Fermé · Ouvre à 11:00",Meknes,,,,2.8,4,,,50,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251925,google_maps
Coiffeury_badr,"Salon de coiffure · VC5Q+X9J
Ouvre bientôt · 10:00",Meknes,,,,5.0,100,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251934,google_maps
Salon De Coiffure Hommes et Enfant Chez Khalid,"Salon de coiffure · WF25+F7Q
Ouvre bientôt · 10:00",Meknes,,,,4.3,51,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251942,google_maps
Jean Louis David Meknès,"Salon de coiffure · VFXF+868, m Wellness Centers, avenue de la gare, résidence Naim
Ouvert · Ferme à 20:00",Meknes,,,,3.7,70,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251950,google_maps
Maison LM,"Salon de coiffure · Villa n 50 elmontazah 2 ait ouallal, Meknès 50000
Fermé · Ouvre à 11:00",Meknes,,,,4.2,78,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251959,google_maps
Hamza Sajid Salon,Salon de coiffure · VFWW+2JW Station de BUS,Meknes,,,,4.6,100,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251967,google_maps
VICTORIA - COIFFEURE- ESTHÉTIQUE- BIEN-ÊTRE,"Salon de coiffure ·  · immeuble 2, 2 Boulevard Ibn Sina
Ouvert · Ferme à 21:00",Meknes,,,,4.5,44,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251975,google_maps
centre mestari beauté,"Salon de coiffure · Av Far rue N°7, Résidence Zoubida
Ouvre bientôt · 10:00",Meknes,,,,4.7,202,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251984,google_maps
Salon al Ainaya صالون العناية,"Institut de beauté · Rue 7 hey el wahda
Ouvre bientôt · 10:00",Meknes,,,,4.7,184,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.251993,google_maps
salon au soin de soi,"Salon de coiffure ·  · 306 MAG:6 RIAD ISMAILIA
Ouvre bientôt · 10:00",Meknes,,,,4.5,51,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252001,google_maps
Salon Al Akhawayn Kessou,"Salon de coiffure · VC7C+3PH
Ouvert · Ferme à 23:05",Meknes,,,,4.3,40,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252009,google_maps
Coiffeur homme,Salon de coiffure · VCCR+294,Meknes,,,,5.0,1,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252019,google_maps
Green Barber Meknes,"Salon de coiffure · VF68+2X2
Ouvre bientôt · 10:00",Meknes,,,,4.9,37,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252027,google_maps
The Luxury Barbershop,"Salon de coiffure · NR 18, JNANE AISSAOUI, Av. Yacoub Al Mansour
Ouvre bientôt · 10:00",Oujda,,,,4.7,170,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252034,google_maps
Montana barbershop,"Barbier · a côté café mouloudia, P1
Ouvert · Ferme à 23:00",Oujda,,,,4.0,55,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252043,google_maps
Barberman abdel massage,"Salon de coiffure · Hey el mohamadi
Fermé · Ouvre à 10:00 mar.",Oujda,,,,5.0,58,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252051,google_maps
Jalal Barber,"Salon de coiffure · N 209, hay khaloufi, Rue 1
Fermé · Ouvre à 10:30 mar.",Oujda,,,,5.0,140,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252060,google_maps
Barber Studio,"Barbier · N, 25 Boulevard Zerktouni
Ouvre bientôt · 10:00",Oujda,,,,4.4,16,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252772,google_maps
golden king Barbershop,"Barbier · NR 38, RABIE 5, LOT IRIS, Boulevard Oum Rabia
Ouvre bientôt · 10:00",Oujda,,,,5.0,37,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252795,google_maps
Barber Ayoub,"Barbier · M3J8+FCX Hay si lakhdar
Fermé · Ouvre à 11:30 mar.",Oujda,,,,5.0,2,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252804,google_maps
Barber Shop Monaco,"Salon de coiffure · M433+VFP
Ouvert · Ferme à 23:45",Oujda,,,,4.2,27,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252812,google_maps
BARBER oujda 48,"Barbier · M4Q8+69W, Saiss St
Ouvre bientôt · 10:00",Oujda,,,,5.0,6,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252819,google_maps
Coiffeur New Style Men,"Salon de coiffure ·  · Bloc D2 N2, Imb Riad El Badie, Bd Allal Al Fassi
Ouvert · Ferme à 22:00",Oujda,,,,4.4,89,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252827,google_maps
"Salon de Coiffure ""Qods"" Pour Homme","Barbier · M36X+8R3
Ouvert · Ferme à 13:30 · Rouvre à 15:30",Oujda,,,,4.6,47,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252836,google_maps
The Barber Hemmed Ben,"Salon de coiffure · 60000 Rue Casablanca
Ouvert 24h/24",Oujda,,,,4.9,65,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252844,google_maps
Barber shop Marzouki 💈,"Barbier · M396+FX7
Fermé · Ouvre à 00:00 mar.",Oujda,,,,5.0,1,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252852,google_maps
Barber Shop,"Barbier · Bostan 1
Ouvert · Ferme à 23:30",Oujda,,,,5.0,2,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252861,google_maps
Barber IMAD,"Barbier · Rue de Chatila
Ouvre bientôt · 10:00",Oujda,,,,5.0,6,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252868,google_maps
Salon Avignon BarberShop,"Salon de coiffure · M4Q7+MG2 Mousquée Mostafa
Fermé · Ouvre à 10:00 mar.",Oujda,,,,4.7,12,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252875,google_maps
BARBERSHOP MOUCHIH,"Barbier · M4F5+J36
Ouvert · Ferme à 23:00",Oujda,,,,,,,,50,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252883,google_maps
TERANGA Barbershop,"Salon de coiffure · Rue Moulouya 33
Ouvre bientôt · 10:00",Oujda,,,,4.1,20,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252890,google_maps
Mirage salon de coiffure-oujda,"Barbier · Rue de fes, N1010
Ouvre bientôt · 10:00",Oujda,,,,5.0,1,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252897,google_maps
Salon Sk_Barber48,"Barbier
Ouvert · Ferme à 22:00",Oujda,,,,5.0,12,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252904,google_maps
Salon de coiffure CAPITANO,"Salon de coiffure · M4W8+C3V, Bd mokhtari abderrahmane
Ouvert · Ferme à 22:00",Oujda,,,,4.9,97,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252911,google_maps
Candice coiffure spa femme / barbershop48 côté homme,"Salon de coiffure · P36H+89Q
Ouvre bientôt · 10:00",Oujda,,,,4.7,237,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252918,google_maps
Salon de Coiffure King Hair,"Barbier
Ouvert · Ferme à 23:30",Oujda,,,,4.5,19,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252926,google_maps
Salon de coiffure pour hommes,"Salon de coiffure · M3JC+X9
Ouvre bientôt · 10:00",Oujda,,,,3.0,2,,,55,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252934,google_maps
Salon Cimi,"Salon de coiffure · 
Ouvert · Ferme à 00:00",Oujda,,,,4.4,40,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252941,google_maps
Revive Beauté,"Salon de coiffure · Boulevard Mohammed derfoufi immeuble colisié1 ere Étage numéro un
Ouvert · Ferme à 19:30",Oujda,,,,4.6,151,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252948,google_maps
Salon golden hair pour femme,"Institut de beauté · شارع الأمم المتحدة
Ouvert · Ferme à 21:00",Oujda,,,,4.9,114,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252956,google_maps
Abdu_hairstyle : Coiffure & Ésthétique,"Salon de coiffure · 34 Bd Allal Al Fassi
Ouvre bientôt · 10:00",Oujda,,,,5.0,199,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252964,google_maps
Le Marly Coiffure Esthétique,"Salon de coiffure · 60000
Ouvert 24h/24",Oujda,,,,4.6,25,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252971,google_maps
Salon de coiffeur Manchester,"Salon de coiffure · M452+C7F
Fermé · Ouvre à 09:00 mar.",Oujda,,,,4.9,13,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252979,google_maps
Black House : Salon de Coiffure Homme & Femme,"Salon de coiffure · RTE s Yahya lot yaacoubi n189 Oujda 60003
Fermé · Ouvre à 10:30 mar.",Oujda,,,,5.0,9,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252986,google_maps
La belle,"Salon de coiffure · رقم 124, شارع محمد الخامس
Ouvre bientôt · 10:00",Oujda,,,,5.0,46,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.252995,google_maps
Salon L'excellence pour femmes,"Salon de coiffure · M3JJ+82R
Ouvert 24h/24",Oujda,,,,3.5,78,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253002,google_maps
BARBER ZRIGA 48,"Salon de coiffure · M3G7+8R5
Fermé · Ouvre à 10:00 mar.",Oujda,,,,5.0,16,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253009,google_maps
Coiffeur homme (Abdessamad),"Salon de coiffure · M46F+3PM
Fermé · Ouvre à 00:00 mar.",Oujda,,,,5.0,1,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253016,google_maps
Coiffeur-Milano,"Barbier · Rue B 18
Ouvert 24h/24",Oujda,,,,5.0,3,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253024,google_maps
Barbershop - Coiffeur pour homme The Classic barber,"Salon de coiffure ·  · bureau n°2, residence Sofia, 32 Rue Hassan Ibn Tabit
Ouvert · Ferme à 23:30",Kenitra,,,,4.9,238,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253032,google_maps
Barber 750,"Barbier · N 8, Magasin, Angle le roi houcine, Rue N° 1
Ouvert · Ferme à 23:30",Kenitra,,,,5.0,76,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253041,google_maps
RH American Barber,"Salon de coiffure · Residences ines
Fermé · Ouvre à 10:30",Kenitra,,,,4.9,178,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253048,google_maps
Five Stars Barbershop,"Barbier · Résidence Kaoutar, Mag 7 Avenue Abou Bakr Essadik
Fermé · Ouvre à 11:00",Kenitra,,,,4.2,43,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253056,google_maps
La Signature Barbershop Kenitra,"Salon de coiffure · 33 Rue Moulay Abdellah
Ouvre bientôt · 10:00",Kenitra,,,,5.0,3,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253064,google_maps
Black Moustache The Barber Shop,"Salon de coiffure ·  · 193 D extension
Fermé · Ouvre à 11:30",Kenitra,,,,4.7,139,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253071,google_maps
BRIGHT STAR BARBER,"Salon de coiffure · 69MP+GXF
Ouvert · Ferme à 00:00",Kenitra,,,,5.0,11,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253079,google_maps
Barber shop,"Salon de coiffure · 7C64+743, Rue Mustafa Rifai
Ouvert · Ferme à 00:00",Kenitra,,,,4.1,15,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253086,google_maps
Vogue Barber shop,"Barbier · edahbi magasin 1, 33 Rue Mansour Dahbi
Ouvre bientôt · 10:00",Kenitra,,,,4.8,48,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253094,google_maps
Wiki Barber,"Salon de coiffure · la ville
Fermé · Ouvre à 10:30",Kenitra,,,,5.0,52,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253101,google_maps
BarBaros Kénitra حلاق القنيطرة Barber shop,"Salon de coiffure · N49
Fermé · Ouvre à 11:00",Kenitra,,,,5.0,47,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253108,google_maps
THE ONE Premium Barber,"Barbier · 7C56+XR9, Avenue Moulay Abdelaziz
Ouvert 24h/24",Kenitra,,,,4.4,7,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253116,google_maps
Barber shop akram,"Salon de coiffure · n 17 saknia, Groupe najah
Ouvert · Ferme à 00:00",Kenitra,,,,5.0,2,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253124,google_maps
BARBER GREEN 1997,"Barbier · saknia, Rue 05 N06
Ouvert · Ferme à 22:30",Kenitra,,,,5.0,3,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253131,google_maps
BARBER FOR MEN,"Barbier · 7CG3+9MH
Ouvert 24h/24",Kenitra,,,,5.0,3,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253137,google_maps
Barber Bourcha - Coiffeur pour homme,"Barbier · Abdelaziz, Avenue Mly, Kissarya Moulay Abdelaziz
Fermé · Ouvre à 11:00",Kenitra,,,,5.0,11,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253143,google_maps
Brooklyn Barber-shop/Coiffeur,"Salon de coiffure ·  · Quartier Maamora, résidence marrakech magasin N5
Ouvert · Ferme à 23:00",Kenitra,,,,3.9,24,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253910,google_maps
The Vikings Barber Shop,"Barbier · 208, Rue, Afca, N27
Ouvert · Ferme à 23:00",Kenitra,,,,5.0,7,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253940,google_maps
Valentino Barber Kenitra,"Barbier · Rue M, Lotissement N8, magasin, 10 Meskani, Val Fleury
Ouvert · Ferme à 23:30",Kenitra,,,,5.0,1,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253951,google_maps
EST barbershop,"Barbier · 798H+GX8
Ouvre bientôt · 10:00",Kenitra,,,,4.6,13,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253960,google_maps
Salon Abdelhanin de Coiffure Hommes,"Salon de coiffure · 69VP+FWJ
Ouvert · Ferme à 22:00",Kenitra,,,,4.7,27,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253968,google_maps
Barber Shop pour Hommes,"Salon de coiffure ·  · Lot. Alliance Darna Kasbat
Ouvert · Ferme à 23:00",Kenitra,,,,4.1,12,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253977,google_maps
Salon de coiffure pour homme,"Résidence · 799C+GQ5
Ouvert · Ferme à 20:00",Kenitra,,,,4.0,2,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253986,google_maps
Le Siège,"Salon de coiffure · Rue Hamman el Fatouki
Ouvre bientôt · 10:00",Kenitra,,,,4.9,67,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.253994,google_maps
S.m.r.beauty,"Salon de coiffure · الحاج منصور
Ouvert · Ferme à 21:00",Kenitra,,,,4.4,25,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254002,google_maps
Havana beauty spa,"Institut de spa et bien-être · bureau 9, Immeuble nour, Rue Maamora
Ouvert · Ferme à 22:00",Kenitra,,,,4.3,307,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254011,google_maps
Salon le barbier,"Salon de coiffure · 7C56+3PG, Av. Tariq Ibn Ziad
Ouvert 24h/24",Kenitra,,,,5.0,2,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254020,google_maps
Salon Kenza Chez Hayat,"Salon de coiffure · 7C75+3JV
Ouvert · Ferme à 21:00",Kenitra,,,,4.2,42,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254027,google_maps
Best Salon For Men,"Institut de beauté · 7C48+VVW, Av. Moulay Abderrahmane
Fermé · Ouvre à 10:30",Kenitra,,,,3.5,17,,,57,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254035,google_maps
RoyalHair BarberShop/Coiffeur,"Salon de coiffure · 14 Rue Hassan Ibn Tabit
Ouvert · Ferme à 23:00",Kenitra,,,,4.1,26,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254044,google_maps
Qoya Spa,"Salon de coiffure · 7C64+WP2, Unnamed Road",Kenitra,,,,4.6,79,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254051,google_maps
Coiffeur homme,"Salon de coiffure · 796H+798
Ouvre bientôt · 10:00",Kenitra,,,,4.8,4,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254059,google_maps
Roqaya barber homme,"Salon de coiffure · Al ouafaa 3 n 28 magasin, n2",Kenitra,,,,5.0,9,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254067,google_maps
💈Relax barber💈 Men,"Barbier · Boulevard Mohamed Aztout 90070
Ouvert · Ferme à 22:00",Tetouan,,,,4.9,87,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254076,google_maps
Neeg Ziati Barber Shop,"Barbier · N, Salim 1, 7 Av. Ali Yaeta
Ouvert · Ferme à 23:30",Tetouan,,,,4.6,56,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254085,google_maps
said benaid barber shop,"Barbier · HJCF+QHG قيسارية الوحدة, شارع الوحدة
Ouvert · Ferme à 23:00",Tetouan,,,,4.9,61,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254093,google_maps
Moustache Barber - (Hijama),"Salon de coiffure · Av. Cordoba
Ouvert · Ferme à 22:00",Tetouan,,,,4.9,91,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254101,google_maps
Dos Amigos Barberia,"Salon de coiffure · 22 Av. Seville
Fermé · Ouvre à 11:00",Tetouan,,,,4.9,210,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254109,google_maps
Barber House,"Barbier · Av. Allal Al Fassi
Ouvert · Ferme à 23:30",Tetouan,,,,5.0,4,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254117,google_maps
anas barber,"Barbier · HJPX+4M6, Av. Jbel Tidghine
Ouvert · Ferme à 23:00",Tetouan,,,,5.0,16,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254124,google_maps
Adil Barbershop,"Salon de coiffure · 101 Av. Abdelkhalek Torres
Ouvert · Ferme à 20:00",Tetouan,,,,4.7,3,,,60,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254132,google_maps
Younes Barber Shop,"Barbier · Av. El Hajeb
Ouvert · Ferme à 00:00",Tetouan,,,,5.0,15,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254139,google_maps
Ghali Barber,"Salon de coiffure
Ouvert · Ferme à 22:00",Tetouan,,,,4.7,17,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254148,google_maps
Barbershop Reda,"Salon de coiffure · 93000
Ouvert · Ferme à 22:00",Tetouan,,,,5.0,14,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254155,google_maps
Style street barber,"Barbier · HMP2+J4J, Av. Jbel Tidghine
Fermé · Ouvre à 11:00",Tetouan,,,,5.0,6,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254162,google_maps
Barbershop Sante Pour Tous,"Barbier · nr 9, Avenue Mohamed Kharraz, Place 14 Aout
Ouvert · Ferme à 00:00",Tetouan,,,,5.0,13,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254170,google_maps
BARBER SHOP MOUSSA,"Barbier · HJGW+FC2, Av. Thami Ouazzani
Fermé · Ouvre à 11:00",Tetouan,,,,4.9,76,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254178,google_maps
Soufian allal,"Barbier ·  · 24 Av. Ghourghiz
Fermé · Ouvre à 11:45",Tetouan,,,,4.9,246,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254186,google_maps
RIVER BARBER,"Salon de coiffure · Av. 9 Avril
Fermé · Ouvre à 11:00",Tetouan,,,,4.5,15,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254194,google_maps
"Salon Layachi Pour Hommes : Coiffure, Rasage, Soin & Gommage","Salon de coiffure ·  · Av. Jbel Tidghine
Ouvert · Ferme à 23:00",Tetouan,,,,4.4,73,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254202,google_maps
Barber Raouad - Meilleur Coiffeur Martil,"Salon de coiffure · Av. Fes
Ouvert · Ferme à 04:00",Tetouan,,,,4.8,44,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254211,google_maps
Barber shop HMZ صالون الحلاقة للرجال حمزة,"Salon de coiffure ·  · Av. Sidi Mohamed Al Kharaz
Ouvert · Ferme à 23:00",Tetouan,,,,4.6,10,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254219,google_maps
Tijeras de Oro,"Barbier · Av Med, Av. Mohamed Daoud
Ouvert · Ferme à 22:00",Tetouan,,,,5.0,10,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254228,google_maps
Coiffeur_l’homme,"Salon de coiffure
Ouvert · Ferme à 23:00",Tetouan,,,,5.0,42,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254236,google_maps
Salon Modelo de Coiffure & Ésthetique,"Salon de coiffure · LOCAL N 3, 279 Av. Kaboul
Ouvert · Ferme à 23:00",Tetouan,,,,4.7,97,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254245,google_maps
Coiffure salon nakhil,"Barbier · 14 Av. Oued Oum Rabia
Ouvert · Ferme à 20:30",Tetouan,,,,4.8,27,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254254,google_maps
Beauty Center iSmael : Hair & Spa,"Salon de coiffure ·  · 94 Av. Le Caire
Ouvre bientôt · 10:30",Tetouan,,,,4.2,337,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254263,google_maps
Salon Victory VIP,Salon de coiffure · wilaya 93000,Tetouan,,,,4.9,40,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254273,google_maps
Brin d'Élégance,"Salon de coiffure ·  · Brin d'élégance، 9
Ouvert · Ferme à 19:30",Tetouan,,,,4.5,158,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254281,google_maps
Salon M Tetouan,"Salon de coiffure · ZKT Daraa 18, Av. Mohamed Daoud
Ouvre bientôt · 10:30",Tetouan,,,,5.0,43,,,65,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254303,google_maps
Salon ElKahan Barber,"Salon de coiffure ·  · N 32, Hay Aghrass Av Bani Hozmar
Ouvert · Ferme à 23:00",Tetouan,,,,4.9,54,,,70,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254311,google_maps
Coiffeur Homme,"Salon de coiffure · HJJR+CFC, Av. Sidi Mohamed Al Kharaz
Ouvert · Ferme à 21:55",Tetouan,,,,4.2,5,,,62,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254320,google_maps
SALON AMSTERDAM POUR HOMMES,"Barbier · 2 Av. Kaboul
Ouvert · Ferme à 00:00",Tetouan,,,,3.5,2,,,55,Barbershop,OPERATIONAL,2026-06-29T09:02:54.254330,google_maps
